0.0003825	-61.6086	0	-71.0343	0.473755	0.0653165	0.262265	3.62933	-36.3386	16.6071	36.3386	-16.1022	-0.053674	0.050375	7.30816e-05
0.000385	-61.5906	0	-71.074	0.473648	0.0647449	0.262422	3.53815	-36.0626	16.6473	36.0626	-15.8771	-0.0529237	0.0503296	7.12226e-05
0.0003875	-61.5726	0	-71.1131	0.473541	0.0641786	0.26258	3.44928	-35.7904	16.687	35.7904	-15.6541	-0.0521803	0.0502842	6.94117e-05
0.00039	-61.5547	0	-71.1517	0.473434	0.0636175	0.262739	3.36267	-35.5219	16.7261	35.5219	-15.4331	-0.0514438	0.0502388	6.76479e-05
0.0003925	-61.5368	0	-71.1898	0.473327	0.0630617	0.262897	3.27827	-35.2572	16.7647	35.2572	-15.2142	-0.0507142	0.0501933	6.59301e-05
0.000395	-61.5189	0	-71.2272	0.47322	0.0625111	0.263056	3.19602	-34.9962	16.8028	34.9962	-14.9974	-0.0499915	0.0501478	6.42571e-05
0.0003975	-61.5011	0	-71.2642	0.473112	0.0619658	0.263216	3.11588	-34.7389	16.8402	34.7389	-14.7827	-0.0492758	0.0501022	6.26279e-05
0.0004	-61.4833	0	-71.3006	0.473005	0.0614257	0.263375	3.03781	-34.4851	16.8772	34.4851	-14.5701	-0.048567	0.0500567	6.10414e-05
0.0004025	-61.4656	0	-71.3365	0.472897	0.0608908	0.263535	2.96175	-34.235	16.9136	34.235	-14.3596	-0.0478653	0.0500111	5.94967e-05
0.000405	-61.448	0	-71.3719	0.472789	0.060361	0.263696	2.88765	-33.9883	16.9495	33.9883	-14.1511	-0.0471705	0.0499654	5.79927e-05
0.0004075	-61.4303	0	-71.4068	0.472681	0.0598365	0.263856	2.81547	-33.7452	16.9849	33.7452	-13.9448	-0.0464827	0.0499198	5.65284e-05
0.00041	-61.4127	0	-71.4411	0.472573	0.0593172	0.264017	2.74517	-33.5055	17.0198	33.5055	-13.7406	-0.0458019	0.0498741	5.51028e-05
